spotify_id,name,followers,popularity,genres,chart_hits,simplified_genres,main_genre
5ypxebeHEIXjMtJb17uJlI,Jet,512320.0,61,"['alternative rock', 'modern rock', 'rock']",['br (1)'],"['Rock', 'Rock', 'Rock']",Rock
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,318482.0,56,"['dance pop', 'downtempo', 'pop', 'post-teen pop', 'shiver pop']","['us (4)', 'gb (2)', 'au (3)', 'at (3)', 'be (4)', 'bo (1)', 'br (1)', 'bg (3)', 'ca (5)', 'cy (3)', 'cz (3)', 'dk (3)', 'do (1)', 'sv (1)', 'ee (3)', 'de (3)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (3)', 'is (2)', 'id (3)', 'ie (3)', 'il (1)', 'it (2)', 'jp (1)', 'lv (3)', 'lt (3)', 'lu (3)', 'my (4)', 'mt (3)', 'nl (3)', 'nz (3)', 'no (5)', 'pa (2)', 'ph (4)', 'pl (3)', 'pt (4)', 'ro (1)', 'sg (4)', 'sk (3)', 'es (1)', 'se (2)', 'ch (4)', 'tw (5)', 'th (1)', 'tr (3)']","['Pop', 'Other', 'Pop', 'Pop', 'Pop']",Pop
4UXJsSlnKd7ltsrHebV79Q,Nick Cave & The Bad Seeds,1195717.0,63,"['permanent wave', 'singer-songwriter']",['be (10)'],"['Other', 'Other']",Other
1fxbULcd6ryMNc1usHoP0R,Quebonafide,1234328.0,64,['polish hip hop'],['pl (51)'],['Hip-Hop'],Hip-Hop
7CIW23FQUXPc1zebnO1TDG,Matt Corby,468687.0,56,"['australian indie', 'australian pop']","['au (9)', 'nz (3)', 'no (1)']","['Other', 'Pop']",Pop
1F2v33FQTavJyaD7ZsyhdA,Gülşen,1205780.0,63,['turkish pop'],['tr (16)'],['Pop'],Pop
1RQ3ZwCNI7KniEKIN5kkio,MATTN,144563.0,56,"['belgian edm', 'edm', 'electro house', 'pop dance', 'sky room']","['be (2)', 'fr (1)']","['Electronic', 'Electronic', 'Electronic', 'Other', 'Other']",Electronic
5tKXB9uuebKE34yowVaU3C,Iyaz,821501.0,63,"['dance pop', 'pop rap']","['gb (1)', 'au (1)', 'be (1)', 'is (1)', 'ie (1)', 'mt (1)']","['Pop', 'Hip-Hop']",Pop
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,7228372.0,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",['in (2)'],"['Other', 'Other', 'Pop', 'Other']",Pop
0pePYDrJGk8gqMRbXrLJC8,Luis R Conriquez,1255540.0,82,"['corrido', 'nueva musica mexicana']",['mx (3)'],"['Other', 'Other']",Other
46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,93687.0,60,['latin pop'],"['ca (1)', 'fi (1)', 'de (1)', 'ph (1)']",['Pop'],Pop
1vo8zHmO1KzkuU9Xxh6J7W,MOTi,252470.0,65,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']","['fi (1)', 'lu (1)', 'nl (1)', 'no (1)']","['Pop', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Electronic', 'Electronic', 'Electronic']",Electronic
59MLbXG0jLVwJup3KAd6m1,Mr.Rain,791203.0,56,['italian pop'],['it (13)'],['Pop'],Pop
3W9UldYu0xJcaOAw2SUTDI,Panama,111291.0,59,['australian indie'],['pt (1)'],['Other'],Other
5C1S9XwxMuuCciutwMhp5t,KR$NA,428013.0,61,"['desi hip hop', 'desi trap', 'hindi hip hop']",['in (1)'],"['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
04gDigrS5kc9YWfZHwBETP,Maroon 5,37808723.0,85,['pop'],"['us (21)', 'gb (15)', 'ar (16)', 'au (17)', 'at (14)', 'be (19)', 'bo (15)', 'br (18)', 'bg (17)', 'ca (21)', 'cl (16)', 'co (15)', 'cr (17)', 'cy (13)', 'cz (20)', 'dk (14)', 'do (12)', 'ec (16)', 'eg (4)', 'sv (17)', 'ee (20)', 'fi (13)', 'fr (12)', 'de (11)', 'gr (19)', 'gt (15)', 'hn (14)', 'hk (34)', 'hu (20)', 'is (13)', 'in (4)', 'id (16)', 'ie (17)', 'il (24)', 'it (14)', 'jp (11)', 'lv (19)', 'lt (19)', 'lu (16)', 'my (31)', 'mt (17)', 'mx (19)', 'ma (4)', 'nl (13)', 'nz (17)', 'ni (14)', 'no (17)', 'pa (17)', 'py (14)', 'pe (20)', 'ph (33)', 'pl (15)', 'pt (24)', 'ro (6)', 'sa (5)', 'sg (33)', 'sk (19)', 'za (4)', 'kr (3)', 'es (11)', 'se (17)', 'ch (20)', 'tw (43)', 'th (14)', 'tr (15)', 'ua (2)', 'ae (10)', 'uy (16)', 'vn (9)', 'ad (1)']",['Pop'],Pop
3MyFDtqB80WZvbtCZRsekM,Bakermat,359866.0,62,"['minimal tech house', 'tropical house']","['gb (1)', 'at (6)', 'be (3)', 'co (1)', 'ee (1)', 'fi (1)', 'fr (3)', 'de (6)', 'it (1)', 'lt (1)', 'lu (1)', 'nl (6)', 'se (1)', 'ch (2)']","['Electronic', 'Electronic']",Electronic
14D0I0RYqvIorkPL2EWoQh,MC WM,3292136.0,56,['funk carioca'],"['br (13)', 'py (4)', 'pt (1)']",['Other'],Other
3PZTvUS5fUUhV3EKAjqdZk,Mc Danny,92415.0,63,['rave funk'],['br (1)'],['Other'],Other
4PhdYoQGH8s1xee81dqQOO,Natiruts,3043808.0,66,"['brazilian reggae', 'brazilian rock', 'reggae tuga']","['br (2)', 'py (2)', 'pt (1)']","['Reggae', 'Rock', 'Other']",Reggae
2eFv7NVs8R6Go7msuqikeg,Pino Daniele,1209.0,59,"[""canzone d'autore"", 'canzone napoletana', 'classic italian pop', 'folk rock italiano', 'italian adult pop']",['it (32)'],"['Other', 'Other', 'Pop', 'Other', 'Pop']",Pop
3rJ3m1tM6vUgiWLjfV8sRf,Jimmy Cliff,724108.0,59,"['reggae', 'roots reggae']","['be (2)', 'pl (2)', 'ch (2)', 'tw (1)']","['Reggae', 'Reggae']",Reggae
1sPg5EHuQXTMElpZ4iUgXe,ANAVITÓRIA,6468028.0,68,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional']","['br (25)', 'pt (2)']","['Other', 'Other', 'Other', 'Other']",Other
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,905710.0,62,"['dance pop', 'europop', 'neo mellow', 'soft rock']","['at (1)', 'de (1)', 'my (1)', 'ph (1)', 'se (1)', 'ch (1)']","['Pop', 'Pop', 'Other', 'Rock']",Pop
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5630195.0,80,"['dance pop', 'pop']","['us (5)', 'gb (5)', 'au (6)', 'at (10)', 'be (9)', 'br (1)', 'bg (5)', 'ca (6)', 'cy (6)', 'cz (7)', 'dk (9)', 'do (1)', 'eg (1)', 'ee (8)', 'fi (13)', 'fr (9)', 'de (10)', 'gr (5)', 'hn (1)', 'hk (5)', 'hu (11)', 'is (7)', 'id (3)', 'ie (6)', 'il (4)', 'it (4)', 'jp (3)', 'lv (6)', 'lt (7)', 'lu (10)', 'my (6)', 'mt (5)', 'mx (1)', 'ma (4)', 'nl (9)', 'nz (4)', 'no (14)', 'pa (1)', 'ph (2)', 'pl (10)', 'pt (4)', 'ro (6)', 'ru (2)', 'sa (2)', 'sg (6)', 'sk (7)', 'za (5)', 'kr (2)', 'es (2)', 'se (10)', 'ch (9)', 'tw (8)', 'th (3)', 'tr (1)', 'ua (5)', 'ae (6)', 'uy (1)', 'vn (6)']","['Pop', 'Pop']",Pop
10exVja0key0uqUkk6LJRT,Vance Joy,2665962.0,75,"['folk-pop', 'pop']","['us (2)', 'gb (2)', 'ar (2)', 'au (15)', 'at (2)', 'be (3)', 'bo (1)', 'br (2)', 'bg (2)', 'ca (10)', 'cl (1)', 'co (1)', 'cr (2)', 'cy (1)', 'cz (3)', 'dk (2)', 'do (2)', 'ec (1)', 'sv (2)', 'ee (3)', 'fi (2)', 'fr (1)', 'de (1)', 'gr (3)', 'gt (2)', 'hn (2)', 'hk (3)', 'hu (3)', 'is (3)', 'ie (3)', 'il (1)', 'it (2)', 'lv (4)', 'lt (5)', 'lu (2)', 'my (3)', 'mt (2)', 'mx (1)', 'nl (2)', 'nz (6)', 'no (2)', 'pa (2)', 'py (1)', 'pe (1)', 'ph (2)', 'pl (3)', 'pt (2)', 'sg (3)', 'sk (3)', 'za (1)', 'es (1)', 'se (2)', 'ch (3)', 'tw (4)', 'tr (3)', 'uy (2)']","['Pop', 'Pop']",Pop
6qm0DFounuQWwu6IF0ZGH2,La Fiera de Ojinaga,311210.0,64,"['musica mexicana', 'norteno', 'norteno-sax', 'nueva musica mexicana']",['mx (1)'],"['Other', 'Other', 'Other', 'Other']",Other
6JMHws5haIO6V35YNYDnDw,Atomic Kitten,387619.0,57,"['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']",['gb (1)'],"['Other', 'Pop', 'Pop', 'Pop', 'Other']",Pop
0bmxU94V20pNJ2Vie9kFYv,Rea Garvey,366053.0,57,['german pop'],"['at (3)', 'de (2)', 'lu (1)', 'ch (3)']",['Pop'],Pop
1zVBNAJivxfj3HygJZOSw3,Dept,173371.0,57,['thai indie rock'],['th (7)'],['Rock'],Rock
4FyAgiZa3q0eeljDvcOXFh,Ketsumeishi,962833.0,56,['j-pop'],['jp (6)'],['Pop'],Pop
1WX2v0BiEW19Vw7xmznLdZ,Vierra,382286.0,63,['indonesian pop'],['id (4)'],['Pop'],Pop
147EV9TBf4KgDU75GHwZgJ,MC Teuzin PV,4619.0,58,[],"['br (1)', 'pt (1)']",[],Other
0GM7qgcRCORpGnfcN2tCiB,Tainy,1021679.0,79,"['latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'trap latino']","['us (2)', 'ar (5)', 'bo (5)', 'ca (1)', 'cl (5)', 'co (6)', 'cr (3)', 'do (6)', 'ec (5)', 'sv (6)', 'gt (5)', 'hn (6)', 'it (2)', 'lu (3)', 'mx (3)', 'nl (1)', 'ni (3)', 'pa (6)', 'py (5)', 'pe (5)', 'pt (3)', 'sa (1)', 'es (9)', 'ch (3)', 'ae (1)', 'uy (5)', 'ad (1)']","['Hip-Hop', 'Pop', 'Latin', 'Latin', 'Other']",Latin
4j5KBTO4tk7up54ZirNGvK,NERVO,739114.0,57,"['australian dance', 'dance pop', 'edm', 'electra', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']","['ar (1)', 'au (2)', 'be (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'my (1)', 'mt (1)', 'pa (1)', 'ph (1)', 'pl (2)', 'pt (1)', 'sg (1)', 'sk (1)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']","['Other', 'Pop', 'Electronic', 'Other', 'Electronic', 'Electronic', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic']",Electronic
7wOZy3KdFVVINgNFFxkxwO,Jerry Rivera,1463198.0,65,"['puerto rican pop', 'salsa', 'salsa puertorriquena', 'tropical']","['co (1)', 'ec (1)', 'sv (1)', 'pe (1)']","['Pop', 'Latin', 'Other', 'Other']",Pop
7FeObngbQ0GY3SojNwKdKn,Bresh,115942.0,64,"['italian hip hop', 'rap genovese']",['it (15)'],"['Hip-Hop', 'Other']",Hip-Hop
28j8lBWDdDSHSSt5oPlsX2,ZHU,784029.0,65,"['edm', 'electro house']","['us (1)', 'gb (2)', 'au (6)', 'at (4)', 'be (4)', 'br (1)', 'bg (3)', 'ca (2)', 'cy (1)', 'cz (3)', 'dk (1)', 'do (1)', 'ee (3)', 'fi (1)', 'fr (1)', 'de (4)', 'gr (3)', 'hk (1)', 'hu (3)', 'is (3)', 'id (1)', 'ie (2)', 'it (2)', 'lv (3)', 'lt (6)', 'lu (1)', 'my (2)', 'mt (3)', 'mx (1)', 'nl (3)', 'nz (3)', 'no (1)', 'ph (1)', 'pl (3)', 'ro (1)', 'sg (2)', 'sk (4)', 'se (1)', 'ch (4)', 'tw (1)', 'tr (2)', 'uy (1)']","['Electronic', 'Electronic']",Electronic
3SrFQDUN5DXQDZc3kygriW,Yüksek Sadakat,972455.0,59,"['turkish pop', 'turkish rock']","['cy (1)', 'tr (4)']","['Pop', 'Rock']",Pop
31TPClRtHm23RisEBtV3X7,Justin Timberlake,12170249.0,80,"['dance pop', 'pop']","['us (15)', 'gb (8)', 'ar (3)', 'au (6)', 'at (6)', 'be (9)', 'bo (2)', 'br (9)', 'bg (16)', 'ca (12)', 'cl (2)', 'co (3)', 'cr (2)', 'cy (7)', 'cz (8)', 'dk (9)', 'do (5)', 'ec (2)', 'sv (2)', 'ee (12)', 'fi (6)', 'fr (5)', 'de (7)', 'gr (9)', 'gt (4)', 'hn (4)', 'hk (10)', 'hu (9)', 'is (13)', 'id (5)', 'ie (5)', 'il (2)', 'it (6)', 'jp (3)', 'lv (9)', 'lt (13)', 'lu (7)', 'my (10)', 'mt (7)', 'mx (4)', 'nl (12)', 'nz (6)', 'ni (1)', 'no (7)', 'pa (5)', 'py (1)', 'pe (1)', 'ph (7)', 'pl (12)', 'pt (8)', 'ro (2)', 'sg (8)', 'sk (13)', 'es (4)', 'se (7)', 'ch (9)', 'tw (10)', 'th (4)', 'tr (10)', 'uy (2)', 'vn (2)', 'ad (1)']","['Pop', 'Pop']",Pop
5xLSa7l4IV1gsQfhAMvl0U,B.B. King,2449906.0,62,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']","['us (6)', 'gb (2)', 'ar (18)', 'be (2)', 'br (11)', 'ca (6)', 'cl (12)', 'fr (2)', 'ie (2)', 'it (2)', 'mx (2)', 'nl (2)', 'pe (6)', 'pl (6)', 'pt (13)', 'ch (4)', 'tr (4)']","['Blues', 'Rock', 'Rock', 'Blues', 'Blues', 'Blues', 'Blues']",Blues
3Yl4nkmEa8BSuGWbwhdLDq,G.R.L.,351215.0,56,"['dance pop', 'girl group', 'post-teen pop']","['us (1)', 'gb (2)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (2)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (2)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']","['Pop', 'Other', 'Pop']",Pop
4bJh7sMPcVRiqe5jlnsWQV,DELLAFUENTE,600746.0,66,"['flamenco urbano', 'trap latino', 'urbano espanol']",['es (16)'],"['Other', 'Other', 'Other']",Other
0b2GL7Y02vu50qieoQmw1w,IAmChino,82553.0,57,"['cubaton', 'reggaeton']","['ar (1)', 'bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mt (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)', 'es (1)', 'uy (1)']","['Other', 'Latin']",Latin
0PVPI2jOWDJtWpOxrXnT6F,Edo Saiya,137224.0,60,"['deep german hip hop', 'german hip hop', 'german trap']","['at (1)', 'de (7)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
1dPSMH55yhvjYIwqCP4iDj,Luke Chiang,186651.0,60,"['chill r&b', 'pop']","['id (1)', 'my (1)']","['R&B', 'Pop']",R&B
2ExGrw6XpbtUAJHTLtUXUD,Stefflon Don,1047900.0,67,"['dancehall', 'dancehall queen', 'rap', 'uk dancehall', 'uk hip hop']","['gb (3)', 'fi (1)', 'fr (1)', 'ie (1)', 'mt (1)', 'se (1)']","['Reggae', 'Other', 'Hip-Hop', 'Reggae', 'Hip-Hop']",Reggae
3luonLzvSOxdU8ytCaEIK8,IC3PEAK,913925.0,60,"['russian witch house', 'viral rap', 'witch house']","['ru (2)', 'ua (1)']","['Electronic', 'Hip-Hop', 'Electronic']",Electronic
7dfFM5cBUOBmOH08sGNDcy,Kunto Aji,40.0,56,"['indonesian indie', 'indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",['id (5)'],"['Other', 'Jazz', 'Pop', 'Other']",Jazz
0kKygNaCQjqVLrImIftRDJ,Einár,261783.0,68,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']","['fi (1)', 'no (6)', 'se (46)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Pop']",Hip-Hop
4AgfaZvOiSS97uy5ekQ7bf,Los Claxons,456366.0,56,"['latin pop', 'mexican pop']",['mx (2)'],"['Pop', 'Pop']",Pop
2ylIKKdMukkuprCgY4ZDFE,Donnie,54203.0,59,['dutch hip hop'],['nl (10)'],['Hip-Hop'],Hip-Hop
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,94113.0,63,"['disney', 'hollywood', 'movie tunes', 'show tunes']","['us (1)', 'gb (1)', 'au (1)', 'is (1)', 'id (1)', 'my (1)', 'nz (1)', 'ph (1)', 'sa (1)', 'sg (1)']","['Other', 'Other', 'Other', 'Other']",Other
6vVztIuqdDHvYWxOEXCzjN,SALES,499601.0,61,['orlando indie'],"['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'ee (2)', 'fi (1)', 'de (1)', 'hu (1)', 'id (1)', 'ie (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pl (1)', 'ru (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'tr (1)', 'ua (1)', 'ae (1)']",['Other'],Other
3Y2MLcrD3ZQXRXmtn4fZQx,SpotemGottem,364030.0,58,"['florida rap', 'viral rap']","['us (1)', 'bg (1)', 'ca (1)', 'za (1)']","['Hip-Hop', 'Hip-Hop']",Hip-Hop
7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz,882843.0,64,"['latin hip hop', 'latin pop', 'reggaeton', 'trap latino']","['bo (1)', 'cl (1)', 'ec (2)', 'sv (2)', 'gt (2)', 'hn (2)', 'ni (2)', 'py (1)', 'es (1)']","['Hip-Hop', 'Pop', 'Latin', 'Other']",Hip-Hop
0gPgE6wLLiPnrakh9WcsdQ,İbrahim Tatlıses,1632038.0,62,"['arabesk', 'turkish folk']",['tr (4)'],"['Other', 'Folk']",Folk
69BUYvpG9MbjCyIZfsFdhJ,Reyli Barba,1546671.0,63,"['latin pop', 'mexican pop', 'ranchera', 'rock en espanol', 'tropical']","['bo (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pe (1)']","['Pop', 'Pop', 'Other', 'Other', 'Other']",Pop
2cdoH2XFAhj0LlSo4P2fJJ,Alejo Isakk,188123.0,61,[],"['ar (3)', 'uy (1)']",[],Other
3ASAxVN1hNoYfoMcIkzZWL,VillaBanks,401028.0,68,"['italian hip hop', 'trap italiana']",['it (11)'],"['Hip-Hop', 'Other']",Hip-Hop
056KMTw6IztdQjBmFfVyO3,Rkomi,1237451.0,73,['italian hip hop'],"['it (59)', 'ch (1)']",['Hip-Hop'],Hip-Hop
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,3141656.0,78,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']","['us (11)', 'ca (3)', 'nz (1)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
1bfl0AU8SqmLkElptOprhC,Julión Álvarez y su Norteño Banda,1630467.0,78,"['banda', 'musica mexicana', 'norteno']","['gt (7)', 'hn (1)', 'mx (27)']","['Other', 'Other', 'Other']",Other
3LpLGlgRS1IKPPwElnpW35,James Morrison,1504914.0,64,"['neo mellow', 'neo soul', 'pop', 'pop rock', 'uk pop']",['nl (1)'],"['Other', 'R&B', 'Pop', 'Rock', 'Pop']",Pop
4StjyzjcmZ7a9QncHVf0pu,Simge,738885.0,64,"['deep turkish pop', 'persian pop', 'turkish pop']","['cy (1)', 'tr (15)']","['Pop', 'Pop', 'Pop']",Pop
4JczWHls9n9VpTHnqO2IG8,Ananya Bhat,63937.0,63,['sandalwood'],"['in (1)', 'ae (1)']",['Other'],Other
5RaQ9nmVGoTye2SI76x3yw,Kofs,332718.0,62,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",['fr (4)'],"['Other', 'Hip-Hop', 'Other', 'Other', 'Other']",Hip-Hop
1gCOYbJNUa1LBVO5rlx0jB,Oxxxymiron,445377.0,57,"['russian grime', 'russian hip hop', 'russian trap']","['ee (4)', 'lv (4)', 'ru (34)', 'ua (28)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
53A0W3U0s8diEn9RhXQhVz,Keane,2644641.0,72,"['neo mellow', 'piano rock', 'pop rock']","['ar (1)', 'be (1)', 'br (1)', 'fr (1)', 'id (1)', 'il (1)', 'lu (1)', 'my (1)', 'nl (1)', 'py (2)', 'pe (2)', 'ph (1)', 'sa (1)', 'sg (1)', 'ae (1)']","['Other', 'Rock', 'Rock']",Rock
2pHk4wAmL7ofTAuvCIUWtv,Roméo Elvis,791402.0,60,"['belgian hip hop', 'french hip hop']","['be (29)', 'fr (28)', 'lu (3)', 'ch (5)']","['Hip-Hop', 'Hip-Hop']",Hip-Hop
293zczrfYafIItmnmM3coR,Chuck Berry,1655601.0,64,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly']","['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'ae (1)']","['Rock', 'Rock', 'Rock', 'Other', 'Other']",Rock
053q0ukIDRgzwTr4vNSwab,Grimes,1738631.0,67,"['art pop', 'canadian electropop', 'dance pop', 'grave wave', 'indietronica', 'metropopolis', 'pop']","['us (1)', 'au (2)', 'at (1)', 'be (1)', 'bg (3)', 'ca (3)', 'cz (1)', 'ee (1)', 'gr (1)', 'hu (1)', 'ie (1)', 'lv (1)', 'lt (2)', 'my (1)', 'nz (1)', 'pl (4)', 'pt (1)', 'sg (1)', 'sk (2)', 'ch (1)', 'tw (2)', 'tr (2)']","['Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Pop']",Pop
6oMuImdp5ZcFhWP0ESe6mG,Migos,12531248.0,77,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']","['us (59)', 'gb (15)', 'au (9)', 'at (12)', 'be (13)', 'bo (1)', 'br (1)', 'bg (49)', 'ca (53)', 'co (1)', 'cr (3)', 'cy (12)', 'cz (8)', 'dk (14)', 'do (4)', 'eg (1)', 'sv (2)', 'ee (13)', 'fi (9)', 'fr (18)', 'de (14)', 'gr (35)', 'gt (1)', 'hn (3)', 'hk (5)', 'hu (15)', 'is (32)', 'id (4)', 'ie (11)', 'il (4)', 'it (7)', 'jp (3)', 'lv (16)', 'lt (11)', 'lu (41)', 'my (4)', 'mt (14)', 'mx (1)', 'ma (4)', 'nl (12)', 'nz (10)', 'ni (2)', 'no (12)', 'pa (4)', 'py (1)', 'ph (4)', 'pl (6)', 'pt (11)', 'ro (17)', 'sa (2)', 'sg (6)', 'sk (21)', 'za (22)', 'kr (2)', 'es (2)', 'se (11)', 'ch (29)', 'tw (6)', 'th (3)', 'tr (5)', 'ae (3)', 'vn (1)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
2vjeuQwzSP5ErC1S41gONX,CHANMINA,499469.0,61,"['j-rap', 'josei rap']",['jp (10)'],"['Hip-Hop', 'Hip-Hop']",Hip-Hop
5B5qmrbTFvA7TAxWruuwbo,Aarne,19931.0,57,"['russian hip hop', 'russian viral rap']","['ee (3)', 'lv (6)', 'lt (1)', 'ru (2)', 'ua (10)']","['Hip-Hop', 'Hip-Hop']",Hip-Hop
6MxyNXnnmwQwdW2PD0gXYO,Bersuit Vergarabat,703776.0,61,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino']",['ar (1)'],"['Rock', 'Other', 'Rock', 'Other', 'Other', 'Other']",Rock
3wrFoI9EVjWg6m8xXeWr5t,VALORANT,117652.0,62,[],"['eg (1)', 'my (1)', 'sg (1)']",[],Other
3BxsweDMcgp9gNWmG40u6f,Huddy,353584.0,59,['social media pop'],['au (1)'],['Pop'],Pop
3Apb2lGmGJaBmr0TTBJvIZ,Rusherking,985695.0,71,"['trap argentino', 'trap triste']","['ar (6)', 'bo (4)', 'cl (4)', 'co (1)', 'cr (3)', 'ec (3)', 'sv (2)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'py (4)', 'pe (4)', 'es (4)', 'uy (6)', 'ad (1)']","['Other', 'Other']",Other
2M3vnW1p5w4uPRkLYTbvdB,Rusted Root,176727.0,57,"['jam band', 'pittsburgh rock', 'pop rock']","['cz (1)', 'gr (1)', 'ie (1)', 'pl (1)', 'sk (1)', 'ch (1)', 'tw (1)']","['Other', 'Rock', 'Rock']",Rock
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,750913.0,61,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']","['us (1)', 'gb (2)', 'au (1)', 'at (1)', 'be (2)', 'bg (2)', 'ca (2)', 'cy (1)', 'cz (2)', 'dk (1)', 'ee (3)', 'de (1)', 'gr (3)', 'hk (1)', 'hu (3)', 'is (2)', 'ie (2)', 'it (1)', 'lv (3)', 'lt (3)', 'lu (2)', 'mt (2)', 'nl (1)', 'nz (1)', 'no (1)', 'pl (2)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (3)', 'za (1)', 'es (2)', 'se (3)', 'ch (2)', 'ae (1)']","['Other', 'Other', 'Other', 'Jazz']",Jazz
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,1803380.0,71,"['contemporary country', 'country', 'country road']","['us (4)', 'ca (3)']","['Country', 'Country', 'Other']",Country
3nQ125TJobosBH446Dsvvv,Kavita Seth,298760.0,65,"['desi pop', 'filmi', 'hindi indie', 'modern bollywood', 'sufi']",['in (1)'],"['Pop', 'Other', 'Other', 'Other', 'Other']",Pop
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,2551259.0,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']","['us (14)', 'gb (3)', 'au (1)', 'bg (5)', 'ca (15)', 'ee (1)', 'gr (2)', 'is (5)', 'lv (1)', 'lt (1)', 'nz (1)', 'ro (2)', 'sk (1)', 'za (9)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
